"date","AAPL","AMZN","MMM","JPM","SPY","DGS1MO"
2017-04-28,33.1911201477051,46.2495002746582,120.51513671875,68.1444549560547,205.917388916016,0.68
2017-05-31,35.4417190551758,49.7309989929199,126.583801269531,64.3456115722656,208.823486328125,0.86
2017-06-30,33.4139556884766,48.4000015258789,128.886749267578,71.5908432006836,210.154739379883,0.84
2017-07-31,34.5067176818848,49.3889999389648,124.540802001953,72.2996673583984,214.47428894043,1
2017-08-31,38.1989135742188,49.0299987792969,127.218482971191,71.5829696655273,215.100082397461,0.95
2017-09-29,35.8976593017578,48.0675010681152,130.692810058594,75.2216033935547,219.434188842773,0.96
2017-10-31,39.3728370666504,55.2639999389648,143.326232910156,79.7014312744141,224.60498046875,0.99
2017-11-30,40.1712455749512,58.8375015258789,152.153182983398,82.7988586425781,231.470260620117,1.14
2017-12-29,39.5588035583496,58.4734992980957,147.290863037109,84.715934753418,234.277496337891,1.28
2018-01-31,39.1380233764648,72.5445022583008,156.758987426758,92.1090240478516,247.481155395508,1.43
2018-02-28,41.8066520690918,75.6224975585938,148.247467041016,91.9736404418945,238.482666015625,1.5
2018-03-30,39.3797569274902,72.3669967651367,138.182189941406,87.5700531005859,231.945755004883,1.63
2018-04-30,38.788272857666,78.3065032958984,122.36351776123,87.0617218017578,233.144454956055,1.65
2018-05-31,44.0295028686523,81.4810028076172,125.000312805176,85.6450958251953,238.812042236328,1.76
2018-06-29,43.6148147583008,84.9899978637695,124.677070617676,83.3961334228516,240.185363769531,1.77
2018-07-31,44.8353080749512,88.8720016479492,134.564086914062,92.4997940063477,249.083404541016,1.94
2018-08-31,53.8213081359863,100.635498046875,134.57275390625,92.2020645141602,257.034057617188,1.95
2018-09-28,53.3744239807129,100.150001525879,134.43879699707,90.801887512207,258.562347412109,2.12
2018-10-31,51.7476921081543,79.9004974365234,121.39111328125,88.3423080444336,240.694564819336,2.2
2018-11-30,42.3711395263672,84.5084991455078,133.564666748047,90.1007232666016,245.159286499023,2.31
2018-12-31,37.426513671875,75.098503112793,122.400009155273,79.1045074462891,223.573364257812,2.44
2019-01-31,39.4907188415527,85.9365005493164,128.669692993164,84.5503768920898,241.473861694336,2.42
2019-02-28,41.2589721679688,81.9915008544922,134.145217895508,85.2529220581055,249.301528930664,2.44
2019-03-29,45.2621536254883,89.0374984741211,134.397537231445,82.6959991455078,253.814025878906,2.43
2019-04-30,47.8165664672852,96.3259963989258,122.580017089844,95.5280303955078,264.182952880859,2.43
2019-05-31,41.8771362304688,88.7535018920898,104.214576721191,87.2223129272461,247.33561706543,2.35
2019-06-28,47.3429069519043,94.6815032958984,113.080131530762,92.0295791625977,264.546752929688,2.18
2019-07-31,50.9596366882324,93.338996887207,113.980400085449,96.1628875732422,268.546569824219,2.01
2019-08-30,50.120777130127,88.8144989013672,106.46509552002,91.072883605957,264.050262451172,2.1
2019-09-30,53.7776718139648,86.7955017089844,108.229377746582,97.5638809204102,269.188110351562,1.91
2019-10-31,59.7300224304199,88.8330001831055,108.617797851562,104.38703918457,275.138488769531,1.59
2019-11-29,64.3623352050781,90.0400009155273,112.732238769531,110.102752685547,285.097991943359,1.62
2019-12-31,70.7202911376953,92.3919982910156,117.148017883301,116.486991882324,293.381622314453,1.48
2020-01-31,74.5398864746094,100.435997009277,105.354843139648,111.314208984375,293.263153076172,1.56
2020-02-28,65.9900436401367,94.1875,99.9971466064453,97.6480255126953,270.046752929688,1.45
2020-03-31,61.3864974975586,97.4860000610352,91.4674835205078,75.7148590087891,236.325637817383,0.05
2020-04-30,70.9243545532227,123.699996948242,101.792854309082,81.3706283569336,266.335144042969,0.1
2020-05-29,76.959587097168,122.118499755859,105.86109161377,82.6876983642578,279.024719238281,0.13
2020-06-30,88.302375793457,137.940994262695,105.556579589844,79.9260635375977,283.973083496094,0.13
2020-07-31,102.883903503418,158.233993530273,101.821266174316,82.918586730957,300.696868896484,0.09
2020-08-31,125.165382385254,172.548004150391,111.317825317383,85.9645614624023,321.6845703125,0.08
2020-09-30,112.332633972168,157.436492919922,109.37850189209,82.6011276245117,309.639465332031,0.08
2020-10-30,105.591323852539,151.807495117188,109.22826385498,84.900390625,301.919036865234,0.08
2020-11-30,115.674583435059,158.401992797852,118.968566894531,102.081367492676,334.760864257812,0.08
2020-12-31,128.927841186523,162.846496582031,120.387428283691,110.039695739746,347.163146972656,0.08
2021-01-29,128.218566894531,160.309997558594,120.986618041992,112.227699279785,343.625457763672,0.07
2021-02-26,117.998001098633,154.646499633789,121.566947937012,128.363662719727,353.180084228516,0.04
2021-03-31,118.864051818848,154.703994750977,133.802841186523,132.777084350586,369.214263916016,0.01
2021-04-30,127.923622131348,173.371002197266,136.899993896484,134.9453125,388.749572753906,0.01
2021-05-31,121.463836669922,161.153503417969,142.034637451172,144.096038818359,391.302124023438,0.01
2021-06-30,133.502014160156,172.007995605469,138.949737548828,136.463119506836,400.078063964844,0.05
2021-07-30,142.177337646484,166.379501342773,138.467010498047,133.931655883789,409.845031738281,0.05
2021-08-31,148.218322753906,173.539505004883,137.268417358398,141.140914916992,422.041900634766,0.03
